activite_association,id,nom_beneficiaire,Nature subv.,objet,"N°
DCM",annee_vote,montant,"Conv°
Lettre engagement",siret, Nature , Modalités de paiement ,Technique & Recherche,Architecture & urbanisme,Social,Education & formation,Culture & Arts,Humanitaire,Communication & média,Environnement & écologie,Aides aux associations,Sport,Santé,Relations internationales,Idée & opinion,Loisirs,Déplacements et transports,Tourisme,Mémoire,Défense des droits et des intérêts,Economie,Emploi,Précarité & Exclusion,Vie et animation locale
Social/Social,6727.0,AREA CA6727!,Projet,INSERTION SOCIALE GLOBALE,V2019-199,12/06/2019,15000,En attente réception,80499140400018.0,Aide financière,70% à réception de la convention signée du Président et du RIB / 30% à réception des pièces complémentaires mentionnées dans la convention,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aides aux associations,6730.0,COMITE DE QUARTIER PIERRES VIVES CA6730!,Fonctionnement,,V2019-181,12/06/2019,500,En attente réception,82313029900014.0,Aide financière,Paiement en une seule fois à reception de la lettre d'engagement signée du président et du RIB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,6765.0,POPLITE MOBILIS CA6765!,Projet,BLEU FIXE,V2019-181,12/06/2019,500,En attente réception,82785480300018.0,Aide financière,Paiement en une seule fois à reception de la lettre d'engagement signée du président et du RIB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,6765.0,POPLITE MOBILIS CA6765!,Fonctionnement,,V2019-181,12/06/2019,500,En attente réception,82785480300018.0,Aide financière,Paiement en une seule fois à reception de la lettre d'engagement signée du président et du RIB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,6808.0,ASSOCIATION POUR LE DEVELOPPEMENT DES MIXITES ARTISTIQUES ET SOCIALES ET DES SOLIDARITES ADEMASS CA6808!,Projet,ATELIER STREET ART,V2019-219,12/06/2019,1000,En attente réception,80948125200025.0,Aide financière,Paiement en une seule fois à reception de la lettre d'engagement signée du président et du RIB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Social/Social,6823.0,LES LOUVETEAUX DE L'IMPRO CA6823!,Projet,IMPROVISATON ET GESTION DU STRESS,V2019-199,12/06/2019,5600,En attente réception,82273660900014.0,Aide financière,70% à réception de la convention signée du Président et du RIB / 30% à réception des pièces complémentaires mentionnées dans la convention,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Education & formation,7040.0,EDUC LAB CA7040!,Projet,LUTTE CONTRE LE HARELEMENT SCOLAIRE,V2019-192,12/06/2019,250,En attente réception,83381045000019.0,Aide financière,Paiement en une seule fois à reception de la lettre d'engagement signée du président et du RIB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Education & formation,7040.0,EDUC LAB CA7040!,Projet,,V2019-192,12/06/2019,250,En attente réception,51054215200028.0,Aide financière,Paiement en une seule fois à reception de la lettre d'engagement signée du président et du RIB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Social/Social,7050.0,PASTORALE  EVANGELIQUE CNEF MONTPELLIER CA7050!,Fonctionnement,,V2019-199,12/06/2019,8500,En attente réception,83538089000011.0,Aide financière,70% à réception de la convention signée du Président et du RIB / 30% à réception des pièces complémentaires mentionnées dans la convention,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Social/Défense des droits et des intérêts,7129.0,INFORMATION ET RECHERCHE SUR LA RETINITE PIGMENTAIRE IRRP CA7129!,Projet,MARCHE NATIONALE POUR LA VUE,V2019-181,12/06/2019,1000,En attente réception,37825256300036.0,Aide financière,Paiement en une seule fois à reception de la lettre d'engagement signée du président et du RIB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Education & formation,,GIP FORMAVIE,Projet,PROMOTION DE LA LAICITÉ,V2019-187,12/06/2019,4800,En attente réception,83381045000019.0,Aide financière,Paiement en une seule fois à reception de la lettre d'engagement signée du président et du RIB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Humanitaire,3.0,UNICEF CA3!,Fonctionnement,,V2019-553,19/12/2019,700,Pièce paiement reçue,75392941300015.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aides aux associations,13.0,FRANCE BENEVOLAT MONTPELLIER HERAULT CA13!,Fonctionnement,,V2019-540,19/12/2019,1500,Pièce paiement reçue,52901845900014.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport,25.0,LES PETITS DEBROUILLARDS OCCITANIE CA25!,Projet,La tête et les jambes,V2019-543,19/12/2019,3000,En attente réception,83812981500018.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Social/Social,25.0,LES PETITS DEBROUILLARDS OCCITANIE CA25!,Projet,Atelier pratique du numérique au CEIS,V2019-548,19/12/2019,10500,En attente réception,41177507500046.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Education & formation,25.0,LES PETITS DEBROUILLARDS OCCITANIE CA25!,Fonctionnement,,V2019-541,19/12/2019,2300,,41177507500046.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Education & formation,25.0,LES PETITS DEBROUILLARDS OCCITANIE CA25!,Projet,Stage la tête et les jambes,V2019-541,19/12/2019,1500,Pièce paiement reçue,41177507500046.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,29.0,MONTPELLIER CONTACTS - RADIO CLAPAS CA29!,Fonctionnement,,V2019-546,19/12/2019,8000,Pièce paiement reçue,84165197900012.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Environnement & écologie,31.0,SOCIETE D'HORTICULTURE ET D'HISTOIRE NATURELLE DE L'HERAULT SHHNH CA31!,Fonctionnement,,V2019-551,19/12/2019,1000,Pièce paiement reçue,33977442400263.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Environnement & écologie,31.0,SOCIETE D'HORTICULTURE ET D'HISTOIRE NATURELLE DE L'HERAULT SHHNH CA31!,Projet,Etude de la biodiversité urbaine,V2019-551,19/12/2019,500,Pièce paiement reçue,38781397500027.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,38.0,RADIO AVIVA AMDCJLR CA38!,Fonctionnement,,V2019-546,19/12/2019,8000,Pièce paiement reçue,34759532400018.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,48.0,FM PLUS ASSO PROTESTANTE DE RADIO-TELEVISION RADIO FM PLUS CA48!,Fonctionnement,,V2019-546,19/12/2019,8000,Pièce paiement reçue,35409383300029.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santé,64.0,ADAGES CA64!,Fonctionnement,,V2019-549,19/12/2019,7500,En attente réception,33977442400263.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Santé,64.0,ADAGES CA64!,Fonctionnement,,V2019-548,19/12/2019,17000,En attente réception,33977442400263.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,76.0,COMITE DE QUARTIER SAINT ROCH ET ECUSSON CA76!,Projet,Printemps des poètes,V2019-546,19/12/2019,300,Pièce paiement reçue,75400592400016.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aides aux associations,76.0,COMITE DE QUARTIER SAINT ROCH ET ECUSSON CA76!,Fonctionnement,,V2019-540,19/12/2019,500,Pièce paiement reçue,75400592400016.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,80.0,LES AMIS DU MUSEE FABRE AMF CA80!,Fonctionnement,,V2019-546,19/12/2019,4000,Pièce paiement reçue,35243781800037.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport/Sport,102.0,FOOTBALL CLUB PETIT BARD CA102!,Fonctionnement,fonctionnement de l'association,V2019-544,19/12/2019,22400,En attente réception,83121992800015.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sport,102.0,FOOTBALL CLUB PETIT BARD CA102!,Projet,football club petit bard,V2019-543,19/12/2019,2000,Pièce paiement reçue,41177507500046.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,105.0,FESTIVAL INTERNATIONAL DU CINEMA MEDITERRANEEN DE MONTPELLIER CINEMED CA105!,Fonctionnement,,V2019-546,19/12/2019,267000,Pièce paiement reçue,37762969600040.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,105.0,FESTIVAL INTERNATIONAL DU CINEMA MEDITERRANEEN DE MONTPELLIER CINEMED CA105!,Projet,27 eme Festival Jeune Public,V2019-546,19/12/2019,6000,Pièce paiement reçue,37762969600040.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,107.0,LES AMIS DE JEAN VIGO CA107!,Fonctionnement,,V2019-546,19/12/2019,12500,En attente réception,82300982400017.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aides aux associations,122.0,MAJORETTES DE LA VILLE DE MONTPELLIER CA122!,Fonctionnement,,V2019-540,19/12/2019,2850,Pièce paiement reçue,75309303800010.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Aides aux associations,122.0,MAJORETTES DE LA VILLE DE MONTPELLIER CA122!,Projet,NOUVEAUX COSTUMES ÉTÉ HIVER,V2019-540,19/12/2019,1500,Pièce paiement reçue,75309303800010.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Aides aux associations,122.0,MAJORETTES DE LA VILLE DE MONTPELLIER CA122!,Projet,"FESTIVAL ""FAIS PAS GENRE""",V2019-540,19/12/2019,1500,Pièce paiement reçue,75309303800010.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport/Sport,128.0,MONTPELLIER HANDBALL CA128!,Fonctionnement,,V2019-544,19/12/2019,57000,Pièce paiement reçue,43180763500021.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,130.0,FRIENDS OF THE ANGLOPHONE LIBRARY CA130!,Fonctionnement,,V2019-546,19/12/2019,300,Pièce paiement reçue,53452190100015.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santé,132.0,AMIS DE LA BIBLIOTHEQUE DES HOPITAUX DE MONTPELLIER CA132!,Fonctionnement,,V2019-552,19/12/2019,700,Pièce paiement reçue,85368232600014.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,146.0,AMIS DE L'ORGUE ET CHÆURS DE LA CATHEDRALE CA146!,Fonctionnement,,V2019-546,19/12/2019,1800,Pièce paiement reçue,77606121000014.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,148.0,CHOEURS DE L'ENCLOS CA148!,Fonctionnement,,V2019-546,19/12/2019,2300,Pièce paiement reçue,40265985800029.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,149.0,ENSEMBLE VOCAL CLAIRE GARRONE CA149!,Fonctionnement,,V2019-546,19/12/2019,4300,Pièce paiement reçue,43993262500031.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,151.0,CHOEUR UNIVERSITAIRE DE MONTPELLIER MEDITERRANEE CA151!,Fonctionnement,,V2019-546,19/12/2019,2300,Pièce paiement reçue,48538621300014.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,152.0,GROUPE VOCAL ARLEQUIN CA152!,Fonctionnement,,V2019-546,19/12/2019,500,Pièce paiement reçue,78857238600019.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,153.0,ENSEMBLE VOCAL ET INSTRUMENTAL DE MONTPELLIER CA153!,Fonctionnement,,V2019-546,19/12/2019,4000,Pièce paiement reçue,39800311100042.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,154.0,JAM - JAZZ ACTION MONTPELLIER CA154!,Fonctionnement,,V2019-546,19/12/2019,10000,Pièce paiement reçue,32526719300051.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santé,155.0,JALMALV  MONTPELLIER CA155!,Fonctionnement,,V2019-552,19/12/2019,3000,Pièce paiement reçue,75389688500013.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Santé,164.0,AMICALE LANGUEDOC ROUSSILLON DES INSUFFISANTS RESPIRATOIRES CA164!,Fonctionnement,,V2019-552,19/12/2019,600,Pièce paiement reçue,45138043000012.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Aides aux associations,182.0,LA GARRIGA LENGADOCIANA CA182!,Fonctionnement,,V2019-540,19/12/2019,2500,Pièce paiement reçue,49259290200018.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Aides aux associations,182.0,LA GARRIGA LENGADOCIANA CA182!,Projet,24emes RENCONTRES FOLKLORIQUES,V2019-540,19/12/2019,5000,Pièce paiement reçue,49259290200018.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,184.0,LOU PARAGE DE MOUNT PELIE CA184!,Fonctionnement,,V2019-546,19/12/2019,900,Pièce paiement reçue,49503694900016.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,200.0,OBJECTIF IMAGE MONTPELLIER CA200!,Fonctionnement,,V2019-546,19/12/2019,1900,En attente réception,49994546700011.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aides aux associations,219.0,COMITE DE QUARTIER DES HAUTS DE MASSANE CA219!,Fonctionnement,,V2019-540,19/12/2019,500,Pièce paiement reçue,53179958300012.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,227.0,THEATRE TALHERS PRODUCTION LA RAMPE THEATRE INTEREGIONAL OCCITAN LA RAMPE TIO CA227!,Fonctionnement,,V2019-546,19/12/2019,10000,Pièce paiement reçue,37926260300036.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Education & formation,231.0,CREATEF CA231!,Projet,Le quartier des bébés Hors les murs,V2019-549,19/12/2019,800,Pièce paiement reçue,79010062200014.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,231.0,CREATEF CA231!,Projet,Le quartier des bébés,V2019-546,19/12/2019,500,Pièce paiement reçue,34783399800037.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,231.0,CREATEF CA231!,Fonctionnement,,V2019-546,19/12/2019,1700,Pièce paiement reçue,34783399800037.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Economie,232.0,UNION LOCALE CFTC DE MONTPELLIER ET ENVIRONS CA232!,Fonctionnement,,V2019-538,19/12/2019,450,Pièce paiement reçue,48443176200018.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Santé,233.0,MA VIE CA233!,Projet,maladies chroniques et activités physiques adaptées,V2019-552,19/12/2019,1800,Pièce paiement reçue,43431631100027.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Economie,237.0,UNION LOCALE CGT CA237!,Fonctionnement,,V2019-538,19/12/2019,4000,Pièce paiement reçue,31199840500030.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Economie,239.0,FO UNION LOCALE FORCE OUVRIERE DE MONPELLIER CA239!,Fonctionnement,,V2019-538,19/12/2019,4000,Pièce paiement reçue,79171258100028.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Economie/Economie,249.0,UNION FEDERALE DES CONSOMMATEURS UFC QUE CHOISIR CA249!,Fonctionnement,,V2019-550,19/12/2019,1000,En attente réception,81374300200012.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Culture & Arts,254.0,UNIVERSITE MONTPELLIER III PAUL VALERY UNIVERSITE DU TIERS TEMPS CA254! ,Fonctionnement,,V2019-546,19/12/2019,3000,Pièce paiement reçue,19341089100256.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport/Sport,278.0,MONTPELLIER ARC CLUB MAC CA278!,Fonctionnement,,V2019-544,19/12/2019,5800,Pièce paiement reçue,35195989500035.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sport/Sport,278.0,MONTPELLIER ARC CLUB MAC CA278!,Projet,Montpellier Arc Club organisateur de compétitions,V2019-544,19/12/2019,4000,Pièce paiement reçue,43039361100016.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sport,278.0,MONTPELLIER ARC CLUB MAC CA278!,Projet,LES PETITS INDIENS ,V2019-543,19/12/2019,2000,Pièce paiement reçue,43180763500021.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Aides aux associations,296.0,ASSOCIATION FEMININE JASMIN D'ORIENT CA296!,Fonctionnement,,V2019-540,19/12/2019,800,Pièce paiement reçue,50349407200013.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Aides aux associations,296.0,ASSOCIATION FEMININE JASMIN D'ORIENT CA296!,Projet,DECOUVERTE ET LOISIRS,V2019-540,19/12/2019,350,Pièce paiement reçue,50349407200013.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,307.0,RCF MAGUELONE HERAULT CA307!,Fonctionnement,,V2019-546,19/12/2019,8000,En attente réception,32815373900037.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Education & formation,309.0,CENTRES D'ENTRAINEMENT AUX METHODES D'EDUCATION ACTIVES - CEMEA - CA309!,Projet,festival international du film d'éducation à Montpellier et en Occitanie,V2019-541,19/12/2019,2700,Pièce paiement reçue,33513004300029.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aides aux associations,317.0,COMITE DE QUARTIER TASTAVIN-LEMASSON-MAS DREVON-MARQUEROSE CA317!,Fonctionnement,,V2019-540,19/12/2019,500,Pièce paiement reçue,75295865200014.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
